# There are three different sets of data in this file, separated by two blank
# lines.  These correspond to the base, eta^3 and eta^4 gates respectively.
# Within each data block, the data is stored in an "image-like" format; each set
# (separated by a single blank line) is one column in the output image.  The
# first two columns are the log-base-10 of the Lamb--Dicke parameter (eta) and
# the average occupancy (n-bar) of the motional mode respectively.  The last
# column is the infidelity of the relevant gate under these conditions (absolute
# value, i.e. not the logarithm).
-1.94000000e+00 1.84848485e+00 4.19473373e-04
-1.94000000e+00 1.87878788e+00 4.80039256e-04
-1.94000000e+00 1.90909091e+00 5.49011109e-04
-1.94000000e+00 1.93939394e+00 6.27333255e-04
-1.94000000e+00 1.96969697e+00 7.15941333e-04
-1.94000000e+00 2.00000000e+00 8.15711217e-04

-1.92000000e+00 -1.00000000e+00 5.48468675e-08
-1.92000000e+00 -9.69696970e-01 5.60940046e-08
-1.92000000e+00 -9.39393939e-01 5.74431139e-08
-1.92000000e+00 -9.09090909e-01 5.89033374e-08
-1.92000000e+00 -8.78787879e-01 6.04847436e-08
-1.92000000e+00 -8.48484848e-01 6.21984334e-08
-1.92000000e+00 -8.18181818e-01 6.40566614e-08
-1.92000000e+00 -7.87878788e-01 6.60729709e-08
-1.92000000e+00 -7.57575758e-01 6.82623483e-08
-1.92000000e+00 -7.27272727e-01 7.06413966e-08
-1.92000000e+00 -6.96969697e-01 7.32285322e-08
-1.92000000e+00 -6.66666667e-01 7.60442080e-08
-1.92000000e+00 -6.36363636e-01 7.91111666e-08
-1.92000000e+00 -6.06060606e-01 8.24547271e-08
-1.92000000e+00 -5.75757576e-01 8.61031118e-08
-1.92000000e+00 -5.45454545e-01 9.00878165e-08
-1.92000000e+00 -5.15151515e-01 9.44440323e-08
-1.92000000e+00 -4.84848485e-01 9.92111257e-08
-1.92000000e+00 -4.54545455e-01 1.04433185e-07
-1.92000000e+00 -4.24242424e-01 1.10159644e-07
-1.92000000e+00 -3.93939394e-01 1.16445989e-07
-1.92000000e+00 -3.63636364e-01 1.23354572e-07
-1.92000000e+00 -3.33333333e-01 1.30955534e-07
-1.92000000e+00 -3.03030303e-01 1.39327857e-07
-1.92000000e+00 -2.72727273e-01 1.48560573e-07
-1.92000000e+00 -2.42424242e-01 1.58754136e-07
-1.92000000e+00 -2.12121212e-01 1.70021999e-07
-1.92000000e+00 -1.81818182e-01 1.82492411e-07
-1.92000000e+00 -1.51515152e-01 1.96310472e-07
-1.92000000e+00 -1.21212121e-01 2.11640490e-07
-1.92000000e+00 -9.09090909e-02 2.28668672e-07
-1.92000000e+00 -6.06060606e-02 2.47606209e-07
-1.92000000e+00 -3.03030303e-02 2.68692801e-07
-1.92000000e+00 0.00000000e+00 2.92200708e-07
-1.92000000e+00 3.03030303e-02 3.18439374e-07
-1.92000000e+00 6.06060606e-02 3.47760734e-07
-1.92000000e+00 9.09090909e-02 3.80565301e-07
-1.92000000e+00 1.21212121e-01 4.17309127e-07
-1.92000000e+00 1.51515152e-01 4.58511799e-07
-1.92000000e+00 1.81818182e-01 5.04765598e-07
-1.92000000e+00 2.12121212e-01 5.56746002e-07
-1.92000000e+00 2.42424242e-01 6.15223731e-07
-1.92000000e+00 2.72727273e-01 6.81078569e-07
-1.92000000e+00 3.03030303e-01 7.55315206e-07
-1.92000000e+00 3.33333333e-01 8.39081426e-07
-1.92000000e+00 3.63636364e-01 9.33688966e-07
-1.92000000e+00 3.93939394e-01 1.04063745e-06
-1.92000000e+00 4.24242424e-01 1.16164187e-06
-1.92000000e+00 4.54545455e-01 1.29866411e-06
-1.92000000e+00 4.84848485e-01 1.45394910e-06
-1.92000000e+00 5.15151515e-01 1.63006640e-06
-1.92000000e+00 5.45454545e-01 1.82995784e-06
-1.92000000e+00 5.75757576e-01 2.05699223e-06
-1.92000000e+00 6.06060606e-01 2.31502817e-06
-1.92000000e+00 6.36363636e-01 2.60848612e-06
-1.92000000e+00 6.66666667e-01 2.94243112e-06
-1.92000000e+00 6.96969697e-01 3.32266773e-06
-1.92000000e+00 7.27272727e-01 3.75584893e-06
